,Province_State,Date,Confirmed,Deaths,new_confirmed,new_deaths,new_confirmed_avg,new_deaths_avg
0,Alabama,2020-01-22,0,0,0,0,,
1,Alabama,2020-01-23,0,0,0,0,,
2,Alabama,2020-01-24,0,0,0,0,,
3,Alabama,2020-01-25,0,0,0,0,,
4,Alabama,2020-01-26,0,0,0,0,,
5,Alabama,2020-01-27,0,0,0,0,,
6,Alabama,2020-01-28,0,0,0,0,0.0,0.0
7,Alabama,2020-01-29,0,0,0,0,0.0,0.0
8,Alabama,2020-01-30,0,0,0,0,0.0,0.0
9,Alabama,2020-01-31,0,0,0,0,0.0,0.0
10,Alabama,2020-02-01,0,0,0,0,0.0,0.0
11,Alabama,2020-02-02,0,0,0,0,0.0,0.0
12,Alabama,2020-02-03,0,0,0,0,0.0,0.0
13,Alabama,2020-02-04,0,0,0,0,0.0,0.0
14,Alabama,2020-02-05,0,0,0,0,0.0,0.0
15,Alabama,2020-02-06,0,0,0,0,0.0,0.0
16,Alabama,2020-02-07,0,0,0,0,0.0,0.0
17,Alabama,2020-02-08,0,0,0,0,0.0,0.0
18,Alabama,2020-02-09,0,0,0,0,0.0,0.0
19,Alabama,2020-02-10,0,0,0,0,0.0,0.0
20,Alabama,2020-02-11,0,0,0,0,0.0,0.0
21,Alabama,2020-02-12,0,0,0,0,0.0,0.0
22,Alabama,2020-02-13,0,0,0,0,0.0,0.0
23,Alabama,2020-02-14,0,0,0,0,0.0,0.0
24,Alabama,2020-02-15,0,0,0,0,0.0,0.0
25,Alabama,2020-02-16,0,0,0,0,0.0,0.0
26,Alabama,2020-02-17,0,0,0,0,0.0,0.0
27,Alabama,2020-02-18,0,0,0,0,0.0,0.0
28,Alabama,2020-02-19,0,0,0,0,0.0,0.0
29,Alabama,2020-02-20,0,0,0,0,0.0,0.0
30,Alabama,2020-02-21,0,0,0,0,0.0,0.0
31,Alabama,2020-02-22,0,0,0,0,0.0,0.0
32,Alabama,2020-02-23,0,0,0,0,0.0,0.0
33,Alabama,2020-02-24,0,0,0,0,0.0,0.0
34,Alabama,2020-02-25,0,0,0,0,0.0,0.0
35,Alabama,2020-02-26,0,0,0,0,0.0,0.0
36,Alabama,2020-02-27,0,0,0,0,0.0,0.0
37,Alabama,2020-02-28,0,0,0,0,0.0,0.0
38,Alabama,2020-02-29,0,0,0,0,0.0,0.0
39,Alabama,2020-03-01,0,0,0,0,0.0,0.0
40,Alabama,2020-03-02,0,0,0,0,0.0,0.0
41,Alabama,2020-03-03,0,0,0,0,0.0,0.0
42,Alabama,2020-03-04,0,0,0,0,0.0,0.0
43,Alabama,2020-03-05,0,0,0,0,0.0,0.0
44,Alabama,2020-03-06,0,0,0,0,0.0,0.0
45,Alabama,2020-03-07,0,0,0,0,0.0,0.0
46,Alabama,2020-03-08,0,0,0,0,0.0,0.0
47,Alabama,2020-03-09,0,0,0,0,0.0,0.0
48,Alabama,2020-03-10,0,0,0,0,0.0,0.0
49,Alabama,2020-03-11,0,0,0,0,0.0,0.0
50,Alabama,2020-03-12,0,0,0,0,0.0,0.0
51,Alabama,2020-03-13,5,0,5,0,0.7142857142857143,0.0
52,Alabama,2020-03-14,7,0,2,0,1.0,0.0
53,Alabama,2020-03-15,11,0,4,0,1.5714285714285714,0.0
54,Alabama,2020-03-16,29,0,18,0,4.142857142857143,0.0
55,Alabama,2020-03-17,39,0,10,0,5.571428571428571,0.0
56,Alabama,2020-03-18,51,0,12,0,7.285714285714286,0.0
57,Alabama,2020-03-19,78,0,27,0,11.142857142857142,0.0
58,Alabama,2020-03-20,106,0,28,0,14.428571428571429,0.0
59,Alabama,2020-03-21,131,0,25,0,17.714285714285715,0.0
60,Alabama,2020-03-22,157,0,26,0,20.857142857142858,0.0
61,Alabama,2020-03-23,196,0,39,0,23.857142857142858,0.0
62,Alabama,2020-03-24,242,0,46,0,29.0,0.0
63,Alabama,2020-03-25,381,1,139,1,47.142857142857146,0.14285714285714285
64,Alabama,2020-03-26,517,1,136,0,62.714285714285715,0.14285714285714285
65,Alabama,2020-03-27,587,4,70,3,68.71428571428571,0.5714285714285714
66,Alabama,2020-03-28,694,4,107,0,80.42857142857143,0.5714285714285714
67,Alabama,2020-03-29,825,10,131,6,95.42857142857143,1.4285714285714286
68,Alabama,2020-03-30,899,10,74,0,100.42857142857143,1.4285714285714286
69,Alabama,2020-03-31,987,23,88,13,106.42857142857143,3.2857142857142856
70,Alabama,2020-04-01,1060,27,73,4,97.0,3.7142857142857144
71,Alabama,2020-04-02,1233,32,173,5,102.28571428571429,4.428571428571429
72,Alabama,2020-04-03,1495,38,262,6,129.71428571428572,4.857142857142857
73,Alabama,2020-04-04,1614,44,119,6,131.42857142857142,5.714285714285714
74,Alabama,2020-04-05,1765,45,151,1,134.28571428571428,5.0
75,Alabama,2020-04-06,1952,49,187,4,150.42857142857142,5.571428571428571
76,Alabama,2020-04-07,2169,64,217,15,168.85714285714286,5.857142857142857
77,Alabama,2020-04-08,2328,66,159,2,181.14285714285714,5.571428571428571
78,Alabama,2020-04-09,2703,70,375,4,210.0,5.428571428571429
79,Alabama,2020-04-10,2947,80,244,10,207.42857142857142,6.0
80,Alabama,2020-04-11,3217,92,270,12,229.0,6.857142857142857
81,Alabama,2020-04-12,3563,93,346,1,256.85714285714283,6.857142857142857
82,Alabama,2020-04-13,3734,99,171,6,254.57142857142858,7.142857142857143
83,Alabama,2020-04-14,3953,114,219,15,254.85714285714286,7.142857142857143
84,Alabama,2020-04-15,4075,118,122,4,249.57142857142858,7.428571428571429
85,Alabama,2020-04-16,4345,133,270,15,234.57142857142858,9.0
86,Alabama,2020-04-17,4571,148,226,15,232.0,9.714285714285714
87,Alabama,2020-04-18,4712,153,141,5,213.57142857142858,8.714285714285714
88,Alabama,2020-04-19,4888,157,176,4,189.28571428571428,9.142857142857142
89,Alabama,2020-04-20,5079,163,191,6,192.14285714285714,9.142857142857142
90,Alabama,2020-04-21,5317,183,238,20,194.85714285714286,9.857142857142858
91,Alabama,2020-04-22,5593,196,276,13,216.85714285714286,11.142857142857142
92,Alabama,2020-04-23,5832,202,239,6,212.42857142857142,9.857142857142858
93,Alabama,2020-04-24,6026,209,194,7,207.85714285714286,8.714285714285714
94,Alabama,2020-04-25,6026,209,0,0,187.71428571428572,8.0
95,Alabama,2020-04-26,6421,219,395,10,219.0,8.857142857142858
96,Alabama,2020-04-27,6539,228,118,9,208.57142857142858,9.285714285714286
97,Alabama,2020-04-28,6750,242,211,14,204.71428571428572,8.428571428571429
98,Alabama,2020-04-29,6912,256,162,14,188.42857142857142,8.571428571428571
99,Alabama,2020-04-30,7088,272,176,16,179.42857142857142,10.0
100,Alabama,2020-05-01,7294,289,206,17,181.14285714285714,11.428571428571429
101,Alabama,2020-05-02,7611,288,317,-1,226.42857142857142,11.285714285714286
102,Alabama,2020-05-03,7888,290,277,2,209.57142857142858,10.142857142857142
103,Alabama,2020-05-04,8112,298,224,8,224.71428571428572,10.0
104,Alabama,2020-05-05,8437,315,325,17,241.0,10.428571428571429
105,Alabama,2020-05-06,8691,343,254,28,254.14285714285714,12.428571428571429
106,Alabama,2020-05-07,9046,369,355,26,279.7142857142857,13.857142857142858
107,Alabama,2020-05-08,9385,383,339,14,298.7142857142857,13.428571428571429
108,Alabama,2020-05-09,9668,390,283,7,293.85714285714283,14.571428571428571
109,Alabama,2020-05-10,9889,393,221,3,285.85714285714283,14.714285714285714
110,Alabama,2020-05-11,10164,403,275,10,293.14285714285717,15.0
111,Alabama,2020-05-12,10464,435,300,32,289.57142857142856,17.142857142857142
112,Alabama,2020-05-13,10700,450,236,15,287.0,15.285714285714286
113,Alabama,2020-05-14,11101,473,401,23,293.57142857142856,14.857142857142858
114,Alabama,2020-05-15,11373,483,272,10,284.0,14.285714285714286
115,Alabama,2020-05-16,11674,485,301,2,286.57142857142856,13.571428571428571
116,Alabama,2020-05-17,11771,488,97,3,268.85714285714283,13.571428571428571
117,Alabama,2020-05-18,12086,489,315,1,274.57142857142856,12.285714285714286
118,Alabama,2020-05-19,12376,504,290,15,273.14285714285717,9.857142857142858
119,Alabama,2020-05-20,13052,522,676,18,336.0,10.285714285714286
120,Alabama,2020-05-21,13288,529,236,7,312.42857142857144,8.0
121,Alabama,2020-05-22,13670,541,382,12,328.14285714285717,8.285714285714286
122,Alabama,2020-05-23,14117,549,447,8,349.0,9.142857142857142
123,Alabama,2020-05-24,14478,551,361,2,386.7142857142857,9.0
124,Alabama,2020-05-25,14986,566,508,15,414.2857142857143,11.0
125,Alabama,2020-05-26,15650,580,664,14,467.7142857142857,10.857142857142858
126,Alabama,2020-05-27,16032,583,382,3,425.7142857142857,8.714285714285714
127,Alabama,2020-05-28,16530,591,498,8,463.14285714285717,8.857142857142858
128,Alabama,2020-05-29,17031,610,501,19,480.14285714285717,9.857142857142858
129,Alabama,2020-05-30,17359,618,328,8,463.14285714285717,9.857142857142858
130,Alabama,2020-05-31,17952,630,593,12,496.2857142857143,11.285714285714286
131,Alabama,2020-06-01,18630,646,678,16,520.5714285714286,11.428571428571429
132,Alabama,2020-06-02,18766,653,136,7,445.14285714285717,10.428571428571429
133,Alabama,2020-06-03,18851,653,85,0,402.7142857142857,10.0
134,Alabama,2020-06-04,19072,653,221,0,363.14285714285717,8.857142857142858
135,Alabama,2020-06-05,19387,676,315,23,336.57142857142856,9.428571428571429
136,Alabama,2020-06-06,20043,689,656,13,383.42857142857144,10.142857142857142
137,Alabama,2020-06-07,20500,692,457,3,364.0,8.857142857142858
138,Alabama,2020-06-08,20925,718,425,26,327.85714285714283,10.285714285714286
139,Alabama,2020-06-09,21422,729,497,11,379.42857142857144,10.857142857142858
140,Alabama,2020-06-10,21989,744,567,15,448.2857142857143,13.0
141,Alabama,2020-06-11,22845,755,856,11,539.0,14.571428571428571
142,Alabama,2020-06-12,23710,769,865,14,617.5714285714286,13.285714285714286
143,Alabama,2020-06-13,24601,773,891,4,651.1428571428571,12.0
144,Alabama,2020-06-14,25615,773,1014,0,730.7142857142857,11.571428571428571
145,Alabama,2020-06-15,26272,774,657,1,763.8571428571429,8.0
146,Alabama,2020-06-16,26912,785,640,11,784.2857142857143,8.0
147,Alabama,2020-06-17,27312,790,400,5,760.4285714285714,6.571428571428571
148,Alabama,2020-06-18,28206,810,894,20,765.8571428571429,7.857142857142857
149,Alabama,2020-06-19,29002,822,796,12,756.0,7.571428571428571
150,Alabama,2020-06-20,29549,838,547,16,706.8571428571429,9.285714285714286
151,Alabama,2020-06-21,30021,839,472,1,629.4285714285714,9.428571428571429
152,Alabama,2020-06-22,30454,841,433,2,597.4285714285714,9.571428571428571
153,Alabama,2020-06-23,31097,864,643,23,597.8571428571429,11.285714285714286
154,Alabama,2020-06-24,32064,891,967,27,678.8571428571429,14.428571428571429
155,Alabama,2020-06-25,33206,896,1142,5,714.2857142857143,12.285714285714286
156,Alabama,2020-06-26,34183,907,977,11,740.1428571428571,12.142857142857142
157,Alabama,2020-06-27,35083,919,900,12,790.5714285714286,11.571428571428571
158,Alabama,2020-06-28,35441,919,358,0,774.2857142857143,11.428571428571429
159,Alabama,2020-06-29,37175,929,1734,10,960.1428571428571,12.571428571428571
160,Alabama,2020-06-30,38045,950,870,21,992.5714285714286,12.285714285714286
161,Alabama,2020-07-01,38962,972,917,22,985.4285714285714,11.571428571428571
162,Alabama,2020-07-02,40111,985,1149,13,986.4285714285714,12.714285714285714
163,Alabama,2020-07-03,41865,1006,1754,21,1097.4285714285713,14.142857142857142
164,Alabama,2020-07-04,42862,1007,997,1,1111.2857142857142,12.571428571428571
165,Alabama,2020-07-05,43953,1007,1091,0,1216.0,12.571428571428571
166,Alabama,2020-07-06,44878,1007,925,0,1100.4285714285713,11.142857142857142
167,Alabama,2020-07-07,45785,1033,907,26,1105.7142857142858,11.857142857142858
168,Alabama,2020-07-08,46962,1058,1177,25,1142.857142857143,12.285714285714286
169,Alabama,2020-07-09,49174,1068,2212,10,1294.7142857142858,11.857142857142858
170,Alabama,2020-07-10,50508,1104,1334,36,1234.7142857142858,14.0
171,Alabama,2020-07-11,51947,1114,1439,10,1297.857142857143,15.285714285714286
172,Alabama,2020-07-12,53587,1121,1640,7,1376.2857142857142,16.285714285714285
173,Alabama,2020-07-13,55545,1124,1958,3,1523.857142857143,16.714285714285715
174,Alabama,2020-07-14,57255,1164,1710,40,1638.5714285714287,18.714285714285715
175,Alabama,2020-07-15,59067,1211,1812,47,1729.2857142857142,21.857142857142858
176,Alabama,2020-07-16,61088,1230,2021,19,1702.0,23.142857142857142
177,Alabama,2020-07-17,63091,1265,2003,35,1797.5714285714287,23.0
178,Alabama,2020-07-18,65234,1286,2143,21,1898.142857142857,24.571428571428573
179,Alabama,2020-07-19,67011,1287,1777,1,1917.7142857142858,23.714285714285715
180,Alabama,2020-07-20,68891,1291,1880,4,1906.5714285714287,23.857142857142858
181,Alabama,2020-07-21,70358,1303,1467,12,1871.857142857143,19.857142857142858
182,Alabama,2020-07-22,71813,1364,1455,61,1820.857142857143,21.857142857142858
183,Alabama,2020-07-23,74212,1397,2399,33,1874.857142857143,23.857142857142858
184,Alabama,2020-07-24,76005,1438,1793,41,1844.857142857143,24.714285714285715
185,Alabama,2020-07-25,78130,1456,2125,18,1842.2857142857142,24.285714285714285
186,Alabama,2020-07-26,79294,1473,1164,17,1754.7142857142858,26.571428571428573
187,Alabama,2020-07-27,81115,1491,1821,18,1746.2857142857142,28.571428571428573
188,Alabama,2020-07-28,82366,1491,1251,0,1715.4285714285713,26.857142857142858
189,Alabama,2020-07-29,83782,1538,1416,47,1709.857142857143,24.857142857142858
190,Alabama,2020-07-30,85762,1565,1980,27,1650.0,24.0
191,Alabama,2020-07-31,87723,1580,1961,15,1674.0,20.285714285714285
192,Alabama,2020-08-01,89349,1603,1626,23,1602.7142857142858,21.0
193,Alabama,2020-08-02,91444,1627,2095,24,1735.7142857142858,22.0
194,Alabama,2020-08-03,92661,1633,1217,6,1649.4285714285713,20.285714285714285
195,Alabama,2020-08-04,93702,1666,1041,33,1619.4285714285713,25.0
196,Alabama,2020-08-05,94654,1695,952,29,1553.142857142857,22.428571428571427
197,Alabama,2020-08-06,96592,1714,1938,19,1547.142857142857,21.285714285714285
198,Alabama,2020-08-07,98301,1735,1709,21,1511.142857142857,22.142857142857142
199,Alabama,2020-08-08,100173,1755,1872,20,1546.2857142857142,21.714285714285715
200,Alabama,2020-08-09,101334,1768,1161,13,1412.857142857143,20.142857142857142
201,Alabama,2020-08-10,103020,1797,1686,29,1479.857142857143,23.428571428571427
202,Alabama,2020-08-11,103851,1847,831,50,1449.857142857143,25.857142857142858
203,Alabama,2020-08-12,104786,1882,935,35,1447.4285714285713,26.714285714285715
204,Alabama,2020-08-13,105557,1890,771,8,1280.7142857142858,25.142857142857142
205,Alabama,2020-08-14,106309,1893,752,3,1144.0,22.571428571428573
206,Alabama,2020-08-15,107580,1896,1271,3,1058.142857142857,20.142857142857142
207,Alabama,2020-08-16,108433,1898,853,2,1014.1428571428571,18.571428571428573
208,Alabama,2020-08-17,109004,1925,571,27,854.8571428571429,18.285714285714285
209,Alabama,2020-08-18,110361,1936,1357,11,930.0,12.714285714285714
210,Alabama,2020-08-19,111478,1944,1117,8,956.0,8.857142857142858
211,Alabama,2020-08-20,112449,1974,971,30,984.5714285714286,12.0
212,Alabama,2020-08-21,113632,1996,1183,22,1046.142857142857,14.714285714285714
213,Alabama,2020-08-22,114532,2011,900,15,993.1428571428571,16.428571428571427
214,Alabama,2020-08-23,115060,2013,528,2,946.7142857142857,16.428571428571427
215,Alabama,2020-08-24,116710,2024,1650,11,1100.857142857143,14.142857142857142
216,Alabama,2020-08-25,117242,2037,532,13,983.0,14.428571428571429
217,Alabama,2020-08-26,119254,2045,2012,8,1110.857142857143,14.428571428571429
218,Alabama,2020-08-27,121023,2076,1769,31,1224.857142857143,14.571428571428571
219,Alabama,2020-08-28,122185,2107,1162,31,1221.857142857143,15.857142857142858
220,Alabama,2020-08-29,123889,2152,1704,45,1336.7142857142858,20.142857142857142
221,Alabama,2020-08-30,125235,2162,1346,10,1453.5714285714287,21.285714285714285
222,Alabama,2020-08-31,126058,2182,823,20,1335.4285714285713,22.571428571428573
223,Alabama,2020-09-01,127616,2200,1558,18,1482.0,23.285714285714285
224,Alabama,2020-09-02,128239,2217,623,17,1283.5714285714287,24.571428571428573
225,Alabama,2020-09-03,129285,2233,1046,16,1180.2857142857142,22.428571428571427
226,Alabama,2020-09-04,130393,2266,1108,33,1172.5714285714287,22.714285714285715
227,Alabama,2020-09-05,131803,2275,1410,9,1130.5714285714287,17.571428571428573
228,Alabama,2020-09-06,132314,2276,511,1,1011.2857142857143,16.285714285714285
229,Alabama,2020-09-07,132973,2276,659,0,987.8571428571429,13.428571428571429
230,Alabama,2020-09-08,133606,2277,633,1,855.7142857142857,11.0
231,Alabama,2020-09-09,134417,2285,811,8,882.5714285714286,9.714285714285714
232,Alabama,2020-09-10,135565,2301,1148,16,897.1428571428571,9.714285714285714
233,Alabama,2020-09-11,136703,2333,1138,32,901.4285714285714,9.571428571428571
234,Alabama,2020-09-12,137646,2350,943,17,834.7142857142857,10.714285714285714
235,Alabama,2020-09-13,138755,2351,1109,1,920.1428571428571,10.714285714285714
236,Alabama,2020-09-14,139459,2355,704,4,926.5714285714286,11.285714285714286
237,Alabama,2020-09-15,140160,2387,701,32,936.2857142857143,15.714285714285714
238,Alabama,2020-09-16,141087,2392,927,5,952.8571428571429,15.285714285714286
239,Alabama,2020-09-17,141757,2401,670,9,884.5714285714286,14.285714285714286
240,Alabama,2020-09-18,142863,2428,1106,27,880.0,13.571428571428571
241,Alabama,2020-09-19,144164,2437,1301,9,931.1428571428571,12.428571428571429
242,Alabama,2020-09-20,144962,2437,798,0,886.7142857142857,12.285714285714286
243,Alabama,2020-09-21,145780,2439,818,2,903.0,12.0
244,Alabama,2020-09-22,146584,2457,804,18,917.7142857142857,10.0
245,Alabama,2020-09-23,147153,2488,569,31,866.5714285714286,13.714285714285714
246,Alabama,2020-09-24,148206,2506,1053,18,921.2857142857143,15.0
247,Alabama,2020-09-25,150658,2491,2452,-15,1113.5714285714287,9.0
248,Alabama,2020-09-26,151591,2501,933,10,1061.0,9.142857142857142
249,Alabama,2020-09-27,152321,2501,730,0,1051.2857142857142,9.142857142857142
250,Alabama,2020-09-28,152983,2501,662,0,1029.0,8.857142857142858
251,Alabama,2020-09-29,153554,2517,571,16,995.7142857142857,8.571428571428571
252,Alabama,2020-09-30,154701,2540,1147,23,1078.2857142857142,7.428571428571429
253,Alabama,2020-10-01,155744,2548,1043,8,1076.857142857143,6.0
254,Alabama,2020-10-02,156698,2550,954,2,862.8571428571429,8.428571428571429
255,Alabama,2020-10-03,158380,2558,1682,8,969.8571428571429,8.142857142857142
256,Alabama,2020-10-04,159169,2558,789,0,978.2857142857143,8.142857142857142
257,Alabama,2020-10-05,159713,2559,544,1,961.4285714285714,8.285714285714286
258,Alabama,2020-10-06,160477,2580,764,21,989.0,9.0
259,Alabama,2020-10-07,161418,2601,941,21,959.5714285714286,8.714285714285714
260,Alabama,2020-10-08,161975,2637,557,36,890.1428571428571,12.714285714285714
261,Alabama,2020-10-09,163465,2653,1490,16,966.7142857142857,14.714285714285714
262,Alabama,2020-10-10,164526,2664,1061,11,878.0,15.142857142857142
263,Alabama,2020-10-11,165342,2664,816,0,881.8571428571429,15.142857142857142
264,Alabama,2020-10-12,166076,2665,734,1,909.0,15.142857142857142
265,Alabama,2020-10-13,167193,2665,1117,0,959.4285714285714,12.142857142857142
266,Alabama,2020-10-14,167977,2706,784,41,937.0,15.0
267,Alabama,2020-10-15,169162,2756,1185,50,1026.7142857142858,17.0
268,Alabama,2020-10-16,170374,2786,1212,30,987.0,19.0
269,Alabama,2020-10-17,171662,2788,1288,2,1019.4285714285714,17.714285714285715
270,Alabama,2020-10-18,172626,2788,964,0,1040.5714285714287,17.714285714285715
271,Alabama,2020-10-19,173485,2789,859,1,1058.4285714285713,17.714285714285715
272,Alabama,2020-10-20,174528,2805,1043,16,1047.857142857143,20.0
273,Alabama,2020-10-21,175674,2828,1146,23,1099.5714285714287,17.428571428571427
274,Alabama,2020-10-22,177064,2843,1390,15,1128.857142857143,12.428571428571429
275,Alaska,2020-01-22,0,0,0,0,,
276,Alaska,2020-01-23,0,0,0,0,,
277,Alaska,2020-01-24,0,0,0,0,,
278,Alaska,2020-01-25,0,0,0,0,,
279,Alaska,2020-01-26,0,0,0,0,,
280,Alaska,2020-01-27,0,0,0,0,,
281,Alaska,2020-01-28,0,0,0,0,0.0,0.0
282,Alaska,2020-01-29,0,0,0,0,0.0,0.0
283,Alaska,2020-01-30,0,0,0,0,0.0,0.0
284,Alaska,2020-01-31,0,0,0,0,0.0,0.0
285,Alaska,2020-02-01,0,0,0,0,0.0,0.0
286,Alaska,2020-02-02,0,0,0,0,0.0,0.0
287,Alaska,2020-02-03,0,0,0,0,0.0,0.0
288,Alaska,2020-02-04,0,0,0,0,0.0,0.0
289,Alaska,2020-02-05,0,0,0,0,0.0,0.0
290,Alaska,2020-02-06,0,0,0,0,0.0,0.0
291,Alaska,2020-02-07,0,0,0,0,0.0,0.0
292,Alaska,2020-02-08,0,0,0,0,0.0,0.0
293,Alaska,2020-02-09,0,0,0,0,0.0,0.0
294,Alaska,2020-02-10,0,0,0,0,0.0,0.0
295,Alaska,2020-02-11,0,0,0,0,0.0,0.0
296,Alaska,2020-02-12,0,0,0,0,0.0,0.0
297,Alaska,2020-02-13,0,0,0,0,0.0,0.0
298,Alaska,2020-02-14,0,0,0,0,0.0,0.0
299,Alaska,2020-02-15,0,0,0,0,0.0,0.0
300,Alaska,2020-02-16,0,0,0,0,0.0,0.0
301,Alaska,2020-02-17,0,0,0,0,0.0,0.0
302,Alaska,2020-02-18,0,0,0,0,0.0,0.0
303,Alaska,2020-02-19,0,0,0,0,0.0,0.0
304,Alaska,2020-02-20,0,0,0,0,0.0,0.0
305,Alaska,2020-02-21,0,0,0,0,0.0,0.0
306,Alaska,2020-02-22,0,0,0,0,0.0,0.0
307,Alaska,2020-02-23,0,0,0,0,0.0,0.0
308,Alaska,2020-02-24,0,0,0,0,0.0,0.0
309,Alaska,2020-02-25,0,0,0,0,0.0,0.0
310,Alaska,2020-02-26,0,0,0,0,0.0,0.0
311,Alaska,2020-02-27,0,0,0,0,0.0,0.0
312,Alaska,2020-02-28,0,0,0,0,0.0,0.0
313,Alaska,2020-02-29,0,0,0,0,0.0,0.0
314,Alaska,2020-03-01,0,0,0,0,0.0,0.0
315,Alaska,2020-03-02,0,0,0,0,0.0,0.0
316,Alaska,2020-03-03,0,0,0,0,0.0,0.0
317,Alaska,2020-03-04,0,0,0,0,0.0,0.0
318,Alaska,2020-03-05,0,0,0,0,0.0,0.0
319,Alaska,2020-03-06,0,0,0,0,0.0,0.0
320,Alaska,2020-03-07,0,0,0,0,0.0,0.0
321,Alaska,2020-03-08,0,0,0,0,0.0,0.0
322,Alaska,2020-03-09,0,0,0,0,0.0,0.0
323,Alaska,2020-03-10,0,0,0,0,0.0,0.0
324,Alaska,2020-03-11,0,0,0,0,0.0,0.0
325,Alaska,2020-03-12,0,0,0,0,0.0,0.0
326,Alaska,2020-03-13,1,0,1,0,0.14285714285714285,0.0
327,Alaska,2020-03-14,1,0,0,0,0.14285714285714285,0.0
328,Alaska,2020-03-15,1,0,0,0,0.14285714285714285,0.0
329,Alaska,2020-03-16,1,0,0,0,0.14285714285714285,0.0
330,Alaska,2020-03-17,3,0,2,0,0.42857142857142855,0.0
331,Alaska,2020-03-18,5,0,2,0,0.7142857142857143,0.0
332,Alaska,2020-03-19,8,0,3,0,1.1428571428571428,0.0
333,Alaska,2020-03-20,11,0,3,0,1.4285714285714286,0.0
334,Alaska,2020-03-21,13,0,2,0,1.7142857142857142,0.0
335,Alaska,2020-03-22,18,0,5,0,2.4285714285714284,0.0
336,Alaska,2020-03-23,30,0,12,0,4.142857142857143,0.0
337,Alaska,2020-03-24,34,0,4,0,4.428571428571429,0.0
338,Alaska,2020-03-25,41,1,7,1,5.142857142857143,0.14285714285714285
339,Alaska,2020-03-26,56,1,15,0,6.857142857142857,0.14285714285714285
340,Alaska,2020-03-27,58,1,2,0,6.714285714285714,0.14285714285714285
341,Alaska,2020-03-28,85,2,27,1,10.285714285714286,0.2857142857142857
342,Alaska,2020-03-29,102,2,17,0,12.0,0.2857142857142857
343,Alaska,2020-03-30,114,3,12,1,12.0,0.42857142857142855
344,Alaska,2020-03-31,119,3,5,0,12.142857142857142,0.42857142857142855
345,Alaska,2020-04-01,132,3,13,0,13.0,0.2857142857142857
346,Alaska,2020-04-02,143,3,11,0,12.428571428571429,0.2857142857142857
347,Alaska,2020-04-03,157,3,14,0,14.142857142857142,0.2857142857142857
348,Alaska,2020-04-04,171,5,14,2,12.285714285714286,0.42857142857142855
349,Alaska,2020-04-05,185,6,14,1,11.857142857142858,0.5714285714285714
350,Alaska,2020-04-06,190,6,5,0,10.857142857142858,0.42857142857142855
351,Alaska,2020-04-07,213,6,23,0,13.428571428571429,0.42857142857142855
352,Alaska,2020-04-08,226,7,13,1,13.428571428571429,0.5714285714285714
353,Alaska,2020-04-09,235,7,9,0,13.142857142857142,0.5714285714285714
354,Alaska,2020-04-10,246,7,11,0,12.714285714285714,0.5714285714285714
355,Alaska,2020-04-11,257,8,11,1,12.285714285714286,0.42857142857142855
356,Alaska,2020-04-12,272,8,15,0,12.428571428571429,0.2857142857142857
357,Alaska,2020-04-13,277,8,5,0,12.428571428571429,0.2857142857142857
358,Alaska,2020-04-14,285,9,8,1,10.285714285714286,0.42857142857142855
359,Alaska,2020-04-15,293,9,8,0,9.571428571428571,0.2857142857142857
360,Alaska,2020-04-16,300,9,7,0,9.285714285714286,0.2857142857142857
361,Alaska,2020-04-17,309,9,9,0,9.0,0.2857142857142857
362,Alaska,2020-04-18,314,9,5,0,8.142857142857142,0.14285714285714285
363,Alaska,2020-04-19,319,9,5,0,6.714285714285714,0.14285714285714285
364,Alaska,2020-04-20,321,9,2,0,6.285714285714286,0.14285714285714285
365,Alaska,2020-04-21,329,9,8,0,6.285714285714286,0.0
366,Alaska,2020-04-22,335,9,6,0,6.0,0.0
367,Alaska,2020-04-23,337,9,2,0,5.285714285714286,0.0
368,Alaska,2020-04-24,339,9,2,0,4.285714285714286,0.0
369,Alaska,2020-04-25,339,9,0,0,3.5714285714285716,0.0
370,Alaska,2020-04-26,340,9,1,0,3.0,0.0
371,Alaska,2020-04-27,345,9,5,0,3.4285714285714284,0.0
372,Alaska,2020-04-28,351,9,6,0,3.142857142857143,0.0
373,Alaska,2020-04-29,355,9,4,0,2.857142857142857,0.0
374,Alaska,2020-04-30,355,9,0,0,2.5714285714285716,0.0
375,Alaska,2020-05-01,364,9,9,0,3.5714285714285716,0.0
376,Alaska,2020-05-02,365,9,1,0,3.7142857142857144,0.0
377,Alaska,2020-05-03,368,9,3,0,4.0,0.0
378,Alaska,2020-05-04,370,9,2,0,3.5714285714285716,0.0
379,Alaska,2020-05-05,371,9,1,0,2.857142857142857,0.0
380,Alaska,2020-05-06,372,10,1,1,2.4285714285714284,0.14285714285714285
381,Alaska,2020-05-07,374,10,2,0,2.7142857142857144,0.14285714285714285
382,Alaska,2020-05-08,377,10,3,0,1.8571428571428572,0.14285714285714285
383,Alaska,2020-05-09,378,10,1,0,1.8571428571428572,0.14285714285714285
384,Alaska,2020-05-10,379,10,1,0,1.5714285714285714,0.14285714285714285
385,Alaska,2020-05-11,379,10,0,0,1.2857142857142858,0.14285714285714285
386,Alaska,2020-05-12,383,10,4,0,1.7142857142857142,0.14285714285714285
387,Alaska,2020-05-13,383,10,0,0,1.5714285714285714,0.0
388,Alaska,2020-05-14,383,10,0,0,1.2857142857142858,0.0
