,Date,Country/Region,Confirmed,Recovered,Deaths,new_confirmed,new_deaths,new_confirmed_avg,new_deaths_avg
0,2020-01-22,Algeria,0,0.0,0,0,0,,
1,2020-01-23,Algeria,0,0.0,0,0,0,,
2,2020-01-24,Algeria,0,0.0,0,0,0,,
3,2020-01-25,Algeria,0,0.0,0,0,0,,
4,2020-01-26,Algeria,0,0.0,0,0,0,,
5,2020-01-27,Algeria,0,0.0,0,0,0,,
6,2020-01-28,Algeria,0,0.0,0,0,0,0.0,0.0
7,2020-01-29,Algeria,0,0.0,0,0,0,0.0,0.0
8,2020-01-30,Algeria,0,0.0,0,0,0,0.0,0.0
9,2020-01-31,Algeria,0,0.0,0,0,0,0.0,0.0
10,2020-02-01,Algeria,0,0.0,0,0,0,0.0,0.0
11,2020-02-02,Algeria,0,0.0,0,0,0,0.0,0.0
12,2020-02-03,Algeria,0,0.0,0,0,0,0.0,0.0
13,2020-02-04,Algeria,0,0.0,0,0,0,0.0,0.0
14,2020-02-05,Algeria,0,0.0,0,0,0,0.0,0.0
15,2020-02-06,Algeria,0,0.0,0,0,0,0.0,0.0
16,2020-02-07,Algeria,0,0.0,0,0,0,0.0,0.0
17,2020-02-08,Algeria,0,0.0,0,0,0,0.0,0.0
18,2020-02-09,Algeria,0,0.0,0,0,0,0.0,0.0
19,2020-02-10,Algeria,0,0.0,0,0,0,0.0,0.0
20,2020-02-11,Algeria,0,0.0,0,0,0,0.0,0.0
21,2020-02-12,Algeria,0,0.0,0,0,0,0.0,0.0
22,2020-02-13,Algeria,0,0.0,0,0,0,0.0,0.0
23,2020-02-14,Algeria,0,0.0,0,0,0,0.0,0.0
24,2020-02-15,Algeria,0,0.0,0,0,0,0.0,0.0
25,2020-02-16,Algeria,0,0.0,0,0,0,0.0,0.0
26,2020-02-17,Algeria,0,0.0,0,0,0,0.0,0.0
27,2020-02-18,Algeria,0,0.0,0,0,0,0.0,0.0
28,2020-02-19,Algeria,0,0.0,0,0,0,0.0,0.0
29,2020-02-20,Algeria,0,0.0,0,0,0,0.0,0.0
30,2020-02-21,Algeria,0,0.0,0,0,0,0.0,0.0
31,2020-02-22,Algeria,0,0.0,0,0,0,0.0,0.0
32,2020-02-23,Algeria,0,0.0,0,0,0,0.0,0.0
33,2020-02-24,Algeria,0,0.0,0,0,0,0.0,0.0
34,2020-02-25,Algeria,1,0.0,0,1,0,0.14285714285714285,0.0
35,2020-02-26,Algeria,1,0.0,0,0,0,0.14285714285714285,0.0
36,2020-02-27,Algeria,1,0.0,0,0,0,0.14285714285714285,0.0
37,2020-02-28,Algeria,1,0.0,0,0,0,0.14285714285714285,0.0
38,2020-02-29,Algeria,1,0.0,0,0,0,0.14285714285714285,0.0
39,2020-03-01,Algeria,1,0.0,0,0,0,0.14285714285714285,0.0
40,2020-03-02,Algeria,3,0.0,0,2,0,0.42857142857142855,0.0
41,2020-03-03,Algeria,5,0.0,0,2,0,0.5714285714285714,0.0
42,2020-03-04,Algeria,12,0.0,0,7,0,1.5714285714285714,0.0
43,2020-03-05,Algeria,12,0.0,0,0,0,1.5714285714285714,0.0
44,2020-03-06,Algeria,17,0.0,0,5,0,2.2857142857142856,0.0
45,2020-03-07,Algeria,17,0.0,0,0,0,2.2857142857142856,0.0
46,2020-03-08,Algeria,19,0.0,0,2,0,2.5714285714285716,0.0
47,2020-03-09,Algeria,20,0.0,0,1,0,2.4285714285714284,0.0
48,2020-03-10,Algeria,20,0.0,0,0,0,2.142857142857143,0.0
49,2020-03-11,Algeria,20,0.0,0,0,0,1.1428571428571428,0.0
50,2020-03-12,Algeria,24,8.0,1,4,1,1.7142857142857142,0.14285714285714285
51,2020-03-13,Algeria,26,8.0,2,2,1,1.2857142857142858,0.2857142857142857
52,2020-03-14,Algeria,37,12.0,3,11,1,2.857142857142857,0.42857142857142855
53,2020-03-15,Algeria,48,12.0,4,11,1,4.142857142857143,0.5714285714285714
54,2020-03-16,Algeria,54,12.0,4,6,0,4.857142857142857,0.5714285714285714
55,2020-03-17,Algeria,60,12.0,4,6,0,5.714285714285714,0.5714285714285714
56,2020-03-18,Algeria,74,12.0,7,14,3,7.714285714285714,1.0
57,2020-03-19,Algeria,87,32.0,9,13,2,9.0,1.1428571428571428
58,2020-03-20,Algeria,90,32.0,11,3,2,9.142857142857142,1.2857142857142858
59,2020-03-21,Algeria,139,32.0,15,49,4,14.571428571428571,1.7142857142857142
60,2020-03-22,Algeria,201,65.0,17,62,2,21.857142857142858,1.8571428571428572
61,2020-03-23,Algeria,230,65.0,17,29,0,25.142857142857142,1.8571428571428572
62,2020-03-24,Algeria,264,24.0,19,34,2,29.142857142857142,2.142857142857143
63,2020-03-25,Algeria,302,65.0,21,38,2,32.57142857142857,2.0
64,2020-03-26,Algeria,367,29.0,25,65,4,40.0,2.2857142857142856
65,2020-03-27,Algeria,409,29.0,26,42,1,45.57142857142857,2.142857142857143
66,2020-03-28,Algeria,454,31.0,29,45,3,45.0,2.0
67,2020-03-29,Algeria,511,31.0,31,57,2,44.285714285714285,2.0
68,2020-03-30,Algeria,584,37.0,35,73,4,50.57142857142857,2.5714285714285716
69,2020-03-31,Algeria,716,46.0,44,132,9,64.57142857142857,3.5714285714285716
70,2020-04-01,Algeria,847,61.0,58,131,14,77.85714285714286,5.285714285714286
71,2020-04-02,Algeria,986,61.0,86,139,28,88.42857142857143,8.714285714285714
72,2020-04-03,Algeria,1171,62.0,105,185,19,108.85714285714286,11.285714285714286
73,2020-04-04,Algeria,1251,90.0,130,80,25,113.85714285714286,14.428571428571429
74,2020-04-05,Algeria,1320,90.0,152,69,22,115.57142857142857,17.285714285714285
75,2020-04-06,Algeria,1423,90.0,173,103,21,119.85714285714286,19.714285714285715
76,2020-04-07,Algeria,1468,113.0,193,45,20,107.42857142857143,21.285714285714285
77,2020-04-08,Algeria,1572,237.0,205,104,12,103.57142857142857,21.0
78,2020-04-09,Algeria,1666,347.0,235,94,30,97.14285714285714,21.285714285714285
79,2020-04-10,Algeria,1761,405.0,256,95,21,84.28571428571429,21.571428571428573
80,2020-04-11,Algeria,1825,460.0,275,64,19,82.0,20.714285714285715
81,2020-04-12,Algeria,1914,591.0,293,89,18,84.85714285714286,20.142857142857142
82,2020-04-13,Algeria,1983,601.0,313,69,20,80.0,20.0
83,2020-04-14,Algeria,2070,691.0,326,87,13,86.0,19.0
84,2020-04-15,Algeria,2160,708.0,336,90,10,84.0,18.714285714285715
85,2020-04-16,Algeria,2268,783.0,348,108,12,86.0,16.142857142857142
86,2020-04-17,Algeria,2418,846.0,364,150,16,93.85714285714286,15.428571428571429
87,2020-04-18,Algeria,2534,894.0,367,116,3,101.28571428571429,13.142857142857142
88,2020-04-19,Algeria,2629,1047.0,375,95,8,102.14285714285714,11.714285714285714
89,2020-04-20,Algeria,2718,1099.0,384,89,9,105.0,10.142857142857142
90,2020-04-21,Algeria,2811,1152.0,392,93,8,105.85714285714286,9.428571428571429
91,2020-04-22,Algeria,2910,1204.0,402,99,10,107.14285714285714,9.428571428571429
92,2020-04-23,Algeria,3007,1355.0,407,97,5,105.57142857142857,8.428571428571429
93,2020-04-24,Algeria,3127,1408.0,415,120,8,101.28571428571429,7.285714285714286
94,2020-04-25,Algeria,3256,1479.0,419,129,4,103.14285714285714,7.428571428571429
95,2020-04-26,Algeria,3382,1508.0,425,126,6,107.57142857142857,7.142857142857143
96,2020-04-27,Algeria,3517,1558.0,432,135,7,114.14285714285714,6.857142857142857
97,2020-04-28,Algeria,3649,1651.0,437,132,5,119.71428571428571,6.428571428571429
98,2020-04-29,Algeria,3848,1702.0,444,199,7,134.0,6.0
99,2020-04-30,Algeria,4006,1779.0,450,158,6,142.71428571428572,6.142857142857143
100,2020-05-01,Algeria,4154,1821.0,453,148,3,146.71428571428572,5.428571428571429
101,2020-05-02,Algeria,4295,1872.0,459,141,6,148.42857142857142,5.714285714285714
102,2020-05-03,Algeria,4474,1936.0,463,179,4,156.0,5.428571428571429
103,2020-05-04,Algeria,4648,1998.0,465,174,2,161.57142857142858,4.714285714285714
104,2020-05-05,Algeria,4838,2067.0,470,190,5,169.85714285714286,4.714285714285714
105,2020-05-06,Algeria,4997,2197.0,476,159,6,164.14285714285714,4.571428571428571
106,2020-05-07,Algeria,5182,2323.0,483,185,7,168.0,4.714285714285714
107,2020-05-08,Algeria,5369,2467.0,488,187,5,173.57142857142858,5.0
108,2020-05-09,Algeria,5558,2546.0,494,189,6,180.42857142857142,5.0
109,2020-05-10,Algeria,5723,2678.0,502,165,8,178.42857142857142,5.571428571428571
110,2020-05-11,Algeria,5891,2841.0,507,168,5,177.57142857142858,6.0
111,2020-05-12,Algeria,6067,2998.0,515,176,8,175.57142857142858,6.428571428571429
112,2020-05-13,Algeria,6253,3058.0,522,186,7,179.42857142857142,6.571428571428571
113,2020-05-14,Algeria,6442,3158.0,529,189,7,180.0,6.571428571428571
114,2020-05-15,Algeria,6629,3271.0,536,187,7,180.0,6.857142857142857
115,2020-05-16,Algeria,6821,3409.0,542,192,6,180.42857142857142,6.857142857142857
116,2020-05-17,Algeria,7019,3507.0,548,198,6,185.14285714285714,6.571428571428571
117,2020-05-18,Algeria,7201,3625.0,555,182,7,187.14285714285714,6.857142857142857
118,2020-05-19,Algeria,7377,3746.0,561,176,6,187.14285714285714,6.571428571428571
119,2020-05-20,Algeria,7542,3968.0,568,165,7,184.14285714285714,6.571428571428571
120,2020-05-21,Algeria,7728,4062.0,575,186,7,183.71428571428572,6.571428571428571
121,2020-05-22,Algeria,7918,4256.0,582,190,7,184.14285714285714,6.571428571428571
122,2020-05-23,Algeria,8113,4426.0,592,195,10,184.57142857142858,7.142857142857143
123,2020-05-24,Algeria,8306,4784.0,600,193,8,183.85714285714286,7.428571428571429
124,2020-05-25,Algeria,8503,4747.0,609,197,9,186.0,7.714285714285714
125,2020-05-26,Algeria,8697,4918.0,617,194,8,188.57142857142858,8.0
126,2020-05-27,Algeria,8857,5129.0,623,160,6,187.85714285714286,7.857142857142857
127,2020-05-28,Algeria,8997,5277.0,630,140,7,181.28571428571428,7.857142857142857
128,2020-05-29,Algeria,9134,5422.0,638,137,8,173.71428571428572,8.0
129,2020-05-30,Algeria,9267,5549.0,646,133,8,164.85714285714286,7.714285714285714
130,2020-05-31,Algeria,9394,5748.0,653,127,7,155.42857142857142,7.571428571428571
131,2020-06-01,Algeria,9513,5894.0,661,119,8,144.28571428571428,7.428571428571429
132,2020-06-02,Algeria,9626,6067.0,667,113,6,132.71428571428572,7.142857142857143
133,2020-06-03,Algeria,9733,6218.0,673,107,6,125.14285714285714,7.142857142857143
134,2020-06-04,Algeria,9831,6297.0,681,98,8,119.14285714285714,7.285714285714286
135,2020-06-05,Algeria,9935,6453.0,690,104,9,114.42857142857143,7.428571428571429
136,2020-06-06,Algeria,10050,6631.0,698,115,8,111.85714285714286,7.428571428571429
137,2020-06-07,Algeria,10154,6717.0,707,104,9,108.57142857142857,7.714285714285714
138,2020-06-08,Algeria,10265,6799.0,715,111,8,107.42857142857143,7.714285714285714
139,2020-06-09,Algeria,10382,6951.0,724,117,9,108.0,8.142857142857142
140,2020-06-10,Algeria,10484,7074.0,732,102,8,107.28571428571429,8.428571428571429
141,2020-06-11,Algeria,10589,7255.0,741,105,9,108.28571428571429,8.571428571428571
142,2020-06-12,Algeria,10698,7322.0,751,109,10,109.0,8.714285714285714
143,2020-06-13,Algeria,10810,7420.0,760,112,9,108.57142857142857,8.857142857142858
144,2020-06-14,Algeria,10919,7606.0,767,109,7,109.28571428571429,8.571428571428571
145,2020-06-15,Algeria,11031,7735.0,777,112,10,109.42857142857143,8.857142857142858
146,2020-06-16,Algeria,11147,7842.0,788,116,11,109.28571428571429,9.142857142857142
147,2020-06-17,Algeria,11268,7943.0,799,121,11,112.0,9.571428571428571
148,2020-06-18,Algeria,11385,8078.0,811,117,12,113.71428571428571,10.0
149,2020-06-19,Algeria,11504,8196.0,825,119,14,115.14285714285714,10.571428571428571
150,2020-06-20,Algeria,11631,8324.0,837,127,12,117.28571428571429,11.0
151,2020-06-21,Algeria,11771,8422.0,845,140,8,121.71428571428571,11.142857142857142
152,2020-06-22,Algeria,11920,8559.0,852,149,7,127.0,10.714285714285714
153,2020-06-23,Algeria,12076,8674.0,861,156,9,132.71428571428572,10.428571428571429
154,2020-06-24,Algeria,12248,8792.0,869,172,8,140.0,10.0
155,2020-06-25,Algeria,12445,8920.0,878,197,9,151.42857142857142,9.571428571428571
156,2020-06-26,Algeria,12685,9066.0,885,240,7,168.71428571428572,8.571428571428571
157,2020-06-27,Algeria,12968,9202.0,892,283,7,191.0,7.857142857142857
158,2020-06-28,Algeria,13273,9371.0,897,305,5,214.57142857142858,7.428571428571429
159,2020-06-29,Algeria,13571,9674.0,905,298,8,235.85714285714286,7.571428571428571
160,2020-06-30,Algeria,13907,9897.0,912,336,7,261.57142857142856,7.285714285714286
161,2020-07-01,Algeria,14272,10040.0,920,365,8,289.14285714285717,7.285714285714286
162,2020-07-02,Algeria,14657,10342.0,928,385,8,316.0,7.142857142857143
163,2020-07-03,Algeria,15070,10832.0,937,413,9,340.7142857142857,7.428571428571429
164,2020-07-04,Algeria,15500,11181.0,946,430,9,361.7142857142857,7.714285714285714
165,2020-07-05,Algeria,15941,11492.0,952,441,6,381.14285714285717,7.857142857142857
166,2020-07-06,Algeria,16404,11884.0,959,463,7,404.7142857142857,7.714285714285714
167,2020-07-07,Algeria,16879,12094.0,968,475,9,424.57142857142856,8.0
168,2020-07-08,Algeria,17348,12329.0,978,469,10,439.42857142857144,8.285714285714286
169,2020-07-09,Algeria,17808,12637.0,988,460,10,450.14285714285717,8.571428571428571
170,2020-07-10,Algeria,18242,13124.0,996,434,8,453.14285714285717,8.428571428571429
171,2020-07-11,Algeria,18712,13124.0,1004,470,8,458.85714285714283,8.285714285714286
172,2020-07-12,Algeria,19195,13743.0,1011,483,7,464.85714285714283,8.428571428571429
173,2020-07-13,Algeria,19689,14019.0,1018,494,7,469.2857142857143,8.428571428571429
174,2020-07-14,Algeria,20216,14295.0,1028,527,10,476.7142857142857,8.571428571428571
175,2020-07-15,Algeria,20770,14792.0,1040,554,12,488.85714285714283,8.857142857142858
176,2020-07-16,Algeria,21355,15107.0,1052,585,12,506.7142857142857,9.142857142857142
177,2020-07-17,Algeria,21948,15430.0,1057,593,5,529.4285714285714,8.714285714285714
178,2020-07-18,Algeria,22549,15744.0,1068,601,11,548.1428571428571,9.142857142857142
179,2020-07-19,Algeria,23084,16051.0,1078,535,10,555.5714285714286,9.571428571428571
180,2020-07-20,Algeria,23691,16400.0,1087,607,9,571.7142857142857,9.857142857142858
181,2020-07-21,Algeria,24278,16646.0,1100,587,13,580.2857142857143,10.285714285714286
182,2020-07-22,Algeria,24872,16983.0,1111,594,11,586.0,10.142857142857142
183,2020-07-23,Algeria,25484,17369.0,1124,612,13,589.8571428571429,10.285714285714286
184,2020-07-24,Algeria,26159,17369.0,1136,675,12,601.5714285714286,11.285714285714286
185,2020-07-25,Algeria,26764,18076.0,1146,605,10,602.1428571428571,11.142857142857142
186,2020-07-26,Algeria,27357,18088.0,1155,593,9,610.4285714285714,11.0
187,2020-07-27,Algeria,27973,18837.0,1163,616,8,611.7142857142857,10.857142857142858
188,2020-07-28,Algeria,28615,19233.0,1174,642,11,619.5714285714286,10.571428571428571
189,2020-07-29,Algeria,29229,19592.0,1186,614,12,622.4285714285714,10.714285714285714
190,2020-07-30,Algeria,29831,20082.0,1200,602,14,621.0,10.857142857142858
191,2020-07-31,Algeria,30394,20537.0,1210,563,10,605.0,10.571428571428571
192,2020-08-01,Algeria,30950,20988.0,1223,556,13,598.0,11.0
193,2020-08-02,Algeria,31465,21419.0,1231,515,8,586.8571428571429,10.857142857142858
194,2020-08-03,Algeria,31972,21901.0,1239,507,8,571.2857142857143,10.857142857142858
195,2020-08-04,Algeria,32504,22375.0,1248,532,9,555.5714285714286,10.571428571428571
196,2020-08-05,Algeria,33055,22802.0,1261,551,13,546.5714285714286,10.714285714285714
197,2020-08-06,Algeria,33626,23238.0,1273,571,12,542.1428571428571,10.428571428571429
198,2020-08-07,Algeria,34155,23667.0,1282,529,9,537.2857142857143,10.285714285714286
199,2020-08-08,Algeria,34693,24083.0,1293,538,11,534.7142857142857,10.0
200,2020-08-09,Algeria,35160,24506.0,1302,467,9,527.8571428571429,10.142857142857142
201,2020-08-10,Algeria,35712,24920.0,1312,552,10,534.2857142857143,10.428571428571429
202,2020-08-11,Algeria,36204,25263.0,1322,492,10,528.5714285714286,10.571428571428571
203,2020-08-12,Algeria,36699,25627.0,1333,495,11,520.5714285714286,10.285714285714286
204,2020-08-13,Algeria,37187,26004.0,1341,488,8,508.7142857142857,9.714285714285714
205,2020-08-14,Algeria,37664,26308.0,1351,477,10,501.2857142857143,9.857142857142858
206,2020-08-15,Algeria,38133,26644.0,1360,469,9,491.42857142857144,9.571428571428571
207,2020-08-16,Algeria,38583,27017.0,1370,450,10,489.0,9.714285714285714
208,2020-08-17,Algeria,39025,27347.0,1379,442,9,473.2857142857143,9.571428571428571
209,2020-08-18,Algeria,39444,27653.0,1391,419,12,462.85714285714283,9.857142857142858
210,2020-08-19,Algeria,39847,27971.0,1402,403,11,449.7142857142857,9.857142857142858
211,2020-08-20,Algeria,40258,28281.0,1411,411,9,438.7142857142857,10.0
212,2020-08-21,Algeria,40667,28587.0,1418,409,7,429.0,9.571428571428571
213,2020-08-22,Algeria,41068,28874.0,1424,401,6,419.2857142857143,9.142857142857142
214,2020-08-23,Algeria,41460,29142.0,1435,392,11,411.0,9.285714285714286
215,2020-08-24,Algeria,41858,29369.0,1446,398,11,404.7142857142857,9.571428571428571
216,2020-08-25,Algeria,42228,29587.0,1456,370,10,397.7142857142857,9.285714285714286
217,2020-08-26,Algeria,42619,29886.0,1465,391,9,396.0,9.0
218,2020-08-27,Algeria,43016,30157.0,1475,397,10,394.0,9.142857142857142
219,2020-08-28,Algeria,43403,30436.0,1483,387,8,390.85714285714283,9.285714285714286
220,2020-08-29,Algeria,43781,30717.0,1491,378,8,387.57142857142856,9.571428571428571
221,2020-08-30,Algeria,44146,30978.0,1501,365,10,383.7142857142857,9.428571428571429
222,2020-08-31,Algeria,44494,31244.0,1510,348,9,376.57142857142856,9.142857142857142
223,2020-09-01,Algeria,44833,31493.0,1518,339,8,372.14285714285717,8.857142857142858
224,2020-09-02,Algeria,45158,31746.0,1523,325,5,362.7142857142857,8.285714285714286
225,2020-09-03,Algeria,45469,32006.0,1529,311,6,350.42857142857144,7.714285714285714
226,2020-09-04,Algeria,45773,32259.0,1539,304,10,338.57142857142856,8.0
227,2020-09-05,Algeria,46071,32481.0,1549,298,10,327.14285714285717,8.285714285714286
228,2020-09-06,Algeria,46364,32745.0,1556,293,7,316.85714285714283,7.857142857142857
229,2020-09-07,Algeria,46653,32985.0,1562,289,6,308.42857142857144,7.428571428571429
230,2020-09-08,Algeria,46938,33183.0,1571,285,9,300.7142857142857,7.571428571428571
231,2020-09-09,Algeria,47216,33379.0,1581,278,10,294.0,8.285714285714286
232,2020-09-10,Algeria,47488,33562.0,1591,272,10,288.42857142857144,8.857142857142858
233,2020-09-11,Algeria,47752,33723.0,1599,264,8,282.7142857142857,8.571428571428571
234,2020-09-12,Algeria,48007,33875.0,1605,255,6,276.57142857142856,8.0
235,2020-09-13,Algeria,48254,34037.0,1612,247,7,270.0,8.0
236,2020-09-14,Algeria,48496,34204.0,1620,242,8,263.2857142857143,8.285714285714286
237,2020-09-15,Algeria,48734,34385.0,1632,238,12,256.57142857142856,8.714285714285714
238,2020-09-16,Algeria,48966,34517.0,1645,232,13,250.0,9.142857142857142
239,2020-09-17,Algeria,49194,34675.0,1654,228,9,243.71428571428572,9.0
240,2020-09-18,Algeria,49413,34818.0,1659,219,5,237.28571428571428,8.571428571428571
241,2020-09-19,Algeria,49623,34923.0,1665,210,6,230.85714285714286,8.571428571428571
242,2020-09-20,Algeria,49826,35047.0,1672,203,7,224.57142857142858,8.571428571428571
243,2020-09-21,Algeria,50023,35180.0,1679,197,7,218.14285714285714,8.428571428571429
244,2020-09-22,Algeria,50214,35307.0,1689,191,10,211.42857142857142,8.142857142857142
245,2020-09-23,Algeria,50400,35428.0,1698,186,9,204.85714285714286,7.571428571428571
246,2020-09-24,Algeria,50579,35544.0,1703,179,5,197.85714285714286,7.0
247,2020-09-25,Algeria,50754,35654.0,1707,175,4,191.57142857142858,6.857142857142857
248,2020-09-26,Algeria,50914,35756.0,1711,160,4,184.42857142857142,6.571428571428571
249,2020-09-27,Algeria,51067,35860.0,1714,153,3,177.28571428571428,6.0
250,2020-09-28,Algeria,51213,35962.0,1719,146,5,170.0,5.714285714285714
251,2020-09-29,Algeria,51368,36063.0,1726,155,7,164.85714285714286,5.285714285714286
252,2020-09-30,Algeria,51530,36174.0,1736,162,10,161.42857142857142,5.428571428571429
253,2020-10-01,Algeria,51690,36282.0,1741,160,5,158.71428571428572,5.428571428571429
254,2020-10-02,Algeria,51847,36385.0,1749,157,8,156.14285714285714,6.0
255,2020-10-03,Algeria,51995,36482.0,1756,148,7,154.42857142857142,6.428571428571429
256,2020-10-04,Algeria,52136,36578.0,1760,141,4,152.71428571428572,6.571428571428571
257,2020-10-05,Algeria,52270,36672.0,1768,134,8,151.0,7.0
258,2020-10-06,Algeria,52399,36763.0,1768,129,0,147.28571428571428,6.0
259,2020-10-07,Algeria,52520,36857.0,1771,121,3,141.42857142857142,5.0
260,2020-10-08,Algeria,52658,36958.0,1783,138,12,138.28571428571428,6.0
261,2020-10-09,Algeria,52804,37067.0,1789,146,6,136.71428571428572,5.714285714285714
262,2020-10-10,Algeria,52940,37170.0,1795,136,6,135.0,5.571428571428571
263,2020-10-11,Algeria,53072,37170.0,1801,132,6,133.71428571428572,5.857142857142857
264,2020-10-12,Algeria,53325,37382.0,1809,253,8,150.71428571428572,5.857142857142857
265,2020-10-13,Algeria,53399,37492.0,1818,74,9,142.85714285714286,7.142857142857143
266,2020-10-14,Algeria,53584,37603.0,1827,185,9,152.0,8.0
267,2020-10-15,Algeria,53777,37603.0,1827,193,0,159.85714285714286,6.285714285714286
268,2020-10-16,Algeria,53998,37856.0,1841,221,14,170.57142857142858,7.428571428571429
269,2020-10-17,Algeria,54203,37971.0,1846,205,5,180.42857142857142,7.285714285714286
270,2020-01-22,Argentina,0,0.0,0,0,0,,
271,2020-01-23,Argentina,0,0.0,0,0,0,,
272,2020-01-24,Argentina,0,0.0,0,0,0,,
273,2020-01-25,Argentina,0,0.0,0,0,0,,
274,2020-01-26,Argentina,0,0.0,0,0,0,,
275,2020-01-27,Argentina,0,0.0,0,0,0,,
276,2020-01-28,Argentina,0,0.0,0,0,0,0.0,0.0
277,2020-01-29,Argentina,0,0.0,0,0,0,0.0,0.0
278,2020-01-30,Argentina,0,0.0,0,0,0,0.0,0.0
279,2020-01-31,Argentina,0,0.0,0,0,0,0.0,0.0
280,2020-02-01,Argentina,0,0.0,0,0,0,0.0,0.0
281,2020-02-02,Argentina,0,0.0,0,0,0,0.0,0.0
282,2020-02-03,Argentina,0,0.0,0,0,0,0.0,0.0
283,2020-02-04,Argentina,0,0.0,0,0,0,0.0,0.0
284,2020-02-05,Argentina,0,0.0,0,0,0,0.0,0.0
285,2020-02-06,Argentina,0,0.0,0,0,0,0.0,0.0
286,2020-02-07,Argentina,0,0.0,0,0,0,0.0,0.0
287,2020-02-08,Argentina,0,0.0,0,0,0,0.0,0.0
288,2020-02-09,Argentina,0,0.0,0,0,0,0.0,0.0
289,2020-02-10,Argentina,0,0.0,0,0,0,0.0,0.0
290,2020-02-11,Argentina,0,0.0,0,0,0,0.0,0.0
291,2020-02-12,Argentina,0,0.0,0,0,0,0.0,0.0
292,2020-02-13,Argentina,0,0.0,0,0,0,0.0,0.0
293,2020-02-14,Argentina,0,0.0,0,0,0,0.0,0.0
294,2020-02-15,Argentina,0,0.0,0,0,0,0.0,0.0
295,2020-02-16,Argentina,0,0.0,0,0,0,0.0,0.0
296,2020-02-17,Argentina,0,0.0,0,0,0,0.0,0.0
297,2020-02-18,Argentina,0,0.0,0,0,0,0.0,0.0
298,2020-02-19,Argentina,0,0.0,0,0,0,0.0,0.0
299,2020-02-20,Argentina,0,0.0,0,0,0,0.0,0.0
300,2020-02-21,Argentina,0,0.0,0,0,0,0.0,0.0
301,2020-02-22,Argentina,0,0.0,0,0,0,0.0,0.0
302,2020-02-23,Argentina,0,0.0,0,0,0,0.0,0.0
303,2020-02-24,Argentina,0,0.0,0,0,0,0.0,0.0
304,2020-02-25,Argentina,0,0.0,0,0,0,0.0,0.0
305,2020-02-26,Argentina,0,0.0,0,0,0,0.0,0.0
306,2020-02-27,Argentina,0,0.0,0,0,0,0.0,0.0
307,2020-02-28,Argentina,0,0.0,0,0,0,0.0,0.0
308,2020-02-29,Argentina,0,0.0,0,0,0,0.0,0.0
309,2020-03-01,Argentina,0,0.0,0,0,0,0.0,0.0
310,2020-03-02,Argentina,0,0.0,0,0,0,0.0,0.0
311,2020-03-03,Argentina,1,0.0,0,1,0,0.14285714285714285,0.0
312,2020-03-04,Argentina,1,0.0,0,0,0,0.14285714285714285,0.0
313,2020-03-05,Argentina,1,0.0,0,0,0,0.14285714285714285,0.0
314,2020-03-06,Argentina,2,0.0,0,1,0,0.2857142857142857,0.0
315,2020-03-07,Argentina,8,0.0,0,6,0,1.1428571428571428,0.0
316,2020-03-08,Argentina,12,0.0,1,4,1,1.7142857142857142,0.14285714285714285
317,2020-03-09,Argentina,12,0.0,1,0,0,1.7142857142857142,0.14285714285714285
318,2020-03-10,Argentina,17,0.0,1,5,0,2.2857142857142856,0.14285714285714285
319,2020-03-11,Argentina,19,0.0,1,2,0,2.5714285714285716,0.14285714285714285
320,2020-03-12,Argentina,19,0.0,1,0,0,2.5714285714285716,0.14285714285714285
321,2020-03-13,Argentina,31,0.0,2,12,1,4.142857142857143,0.2857142857142857
322,2020-03-14,Argentina,34,1.0,2,3,0,3.7142857142857144,0.2857142857142857
323,2020-03-15,Argentina,45,1.0,2,11,0,4.714285714285714,0.14285714285714285
324,2020-03-16,Argentina,56,1.0,2,11,0,6.285714285714286,0.14285714285714285
325,2020-03-17,Argentina,68,3.0,2,12,0,7.285714285714286,0.14285714285714285
326,2020-03-18,Argentina,79,3.0,2,11,0,8.571428571428571,0.14285714285714285
327,2020-03-19,Argentina,97,3.0,3,18,1,11.142857142857142,0.2857142857142857
328,2020-03-20,Argentina,128,3.0,3,31,0,13.857142857142858,0.14285714285714285
329,2020-03-21,Argentina,158,3.0,4,30,1,17.714285714285715,0.2857142857142857
330,2020-03-22,Argentina,266,3.0,4,108,0,31.571428571428573,0.2857142857142857
331,2020-03-23,Argentina,301,3.0,4,35,0,35.0,0.2857142857142857
332,2020-03-24,Argentina,387,52.0,6,86,2,45.57142857142857,0.5714285714285714
333,2020-03-25,Argentina,387,52.0,8,0,2,44.0,0.8571428571428571
334,2020-03-26,Argentina,502,63.0,9,115,1,57.857142857142854,0.8571428571428571
335,2020-03-27,Argentina,589,72.0,13,87,4,65.85714285714286,1.4285714285714286
336,2020-03-28,Argentina,690,72.0,18,101,5,76.0,2.0
337,2020-03-29,Argentina,745,72.0,19,55,1,68.42857142857143,2.142857142857143
338,2020-03-30,Argentina,820,228.0,23,75,4,74.14285714285714,2.7142857142857144
339,2020-03-31,Argentina,1054,240.0,27,234,4,95.28571428571429,3.0
340,2020-04-01,Argentina,1054,248.0,28,0,1,95.28571428571429,2.857142857142857
341,2020-04-02,Argentina,1133,256.0,36,79,8,90.14285714285714,3.857142857142857
342,2020-04-03,Argentina,1265,266.0,39,132,3,96.57142857142857,3.7142857142857144
343,2020-04-04,Argentina,1451,279.0,43,186,4,108.71428571428571,3.5714285714285716
